L_H_d_t_i[0],L_H_d_t_i[1],L_H_d_t_i[2],L_H_d_t_i[3],L_H_d_t_i[4],L_H_d_t_i[5],L_H_d_t_i[6],L_H_d_t_i[7],L_H_d_t_i[8],L_H_d_t_i[9],L_H_d_t_i[10],L_H_d_t_i[11],L_CS_d_t_i[0],L_CS_d_t_i[1],L_CS_d_t_i[2],L_CS_d_t_i[3],L_CS_d_t_i[4],L_CS_d_t_i[5],L_CS_d_t_i[6],L_CS_d_t_i[7],L_CS_d_t_i[8],L_CS_d_t_i[9],L_CS_d_t_i[10],L_CS_d_t_i[11],L_CL_d_t_i[0],L_CL_d_t_i[1],L_CL_d_t_i[2],L_CL_d_t_i[3],L_CL_d_t_i[4],L_CL_d_t_i[5],L_CL_d_t_i[6],L_CL_d_t_i[7],L_CL_d_t_i[8],L_CL_d_t_i[9],L_CL_d_t_i[10],L_CL_d_t_i[11]
2.378435,1.337097,0.297987,0.452146,0.645268,0.140323,0,0.044701,0.418031,0.529656,0.275641,0.104716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.585666,1.447006,0.326522,0.493079,0.701532,0.156276,0,0.065245,0.469117,0.568226,0.305182,0.114549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.626316,1.465764,0.338308,0.503909,0.714434,0.160259,0,0.073289,0.483867,0.573704,0.312729,0.116621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.752259,1.537133,0.354516,0.526206,0.74749,0.169873,0,0.080422,0.515003,0.598849,0.331524,0.123126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.439929,1.325516,0.588696,0.458188,0.645857,0.146056,0,0.01736,0.406899,0.520597,0.288879,0.107221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.109095,2.234369,1.545463,1.268425,1.573331,0.223333,0,0,0.236643,0.906914,0.505028,0.1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.252754,1.89799,1.364016,1.08344,1.340938,0.20063,0,0,0.208104,0.796669,0.42798,0.150277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.137621,2.447151,0,0.962763,1.336347,0.254264,0,0,0.059376,1.055893,0.50278,0.181807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.854507,1.452692,0.892731,0.784636,0.998522,0.145632,0,0,0.206167,0.632401,0.293327,0.101384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.162206,0.745576,0.503874,0.400809,0.508102,0.074651,0,0.006953,0.224405,0.317023,0.149547,0.050454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.756701,0.418778,0.286112,0.212766,0.27197,0.04042,0,0.001733,0.135193,0.185886,0.07751,0.024931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.124546,0.432641,0.299921,0.213828,0.277528,0.040997,0,0,0.100667,0.196807,0.077223,0.025043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.134964,0.382313,0.28656,0.171221,0.109895,0,0,0,0.24877,0.159571,0.0784,0.030306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68005,0.885024,0.661037,0,0.09511,0,0,0,0.225983,0.371868,0.171745,0.069982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.822956,0.815748,0.434926,0.048778,0.323675,0.000177,0,0,1.375934,0.341499,0.160561,0.064146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.895843,1.082393,0.361262,0.410269,0.565871,0.097807,0,0,0.296466,0.445049,0.221321,0.084919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.218837,1.220243,0.416604,0.505187,0.671922,0.119858,0,0.032219,0.365222,0.499091,0.255633,0.095983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.091608,1.128358,0.41244,0.495266,0.645954,0.114141,0,0.050373,0.347245,0.462376,0.240007,0.089031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.806278,0.972457,0.361518,0.429351,0.560255,0.101742,0,0.051072,0.307317,0.395876,0.213336,0.078399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.819662,0.978021,0.371534,0.435443,0.567296,0.103938,0,0.054781,0.312716,0.397518,0.218156,0.079734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.797216,0.966175,0.371133,0.431023,0.561643,0.103858,0,0.055849,0.311758,0.391845,0.218373,0.079528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.315004,0.823075,0.452332,0.374638,0.483822,0.087916,0,0.024056,0.268449,0.336923,0.187249,0.068137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.068892,1.173015,0.857238,0.721745,0.871718,0.124506,0,0,0.198175,0.491132,0.277261,0.098718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.251635,1.1649,0.876211,0.724712,0.875454,0.123628,0,0,0.190331,0.498266,0.275481,0.096182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.553762,1.495699,0,0.772319,0.979811,0.153529,0,0,0.175827,0.648472,0.333596,0.118586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.832283,1.18124,0.826153,0.711976,0.870712,0.118617,0,0,0.225473,0.520638,0.261073,0.090236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.925812,1.120568,0.819037,0.671116,0.818536,0.111657,0,0.03493,0.329702,0.497725,0.244497,0.082822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36134,0.971217,0.726842,0.584741,0.713495,0.097502,0,0.034877,0.306468,0.436101,0.21177,0.071647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.342742,1.227584,0.9288,0.753716,0.914097,0.120066,0,0.003454,0.311678,0.551538,0.262367,0.089159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.883566,1.096431,0.826208,0.676408,0.817303,0.10635,0,0.038022,0.332681,0.484562,0.233059,0.079011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.928012,1.091257,0.821052,0.677124,0.817481,0.107019,0,0.043639,0.34046,0.475047,0.235652,0.080058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.538326,1.216459,0.920312,0.76654,0.92558,0.121388,0,0.039967,0.280465,0.52619,0.268496,0.092275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.310792,1.282522,0.976115,0.820883,0.991338,0.129526,0,0.04695,0.283776,0.5482,0.290955,0.101342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.034615,0.928453,0.715792,0.59943,0.476456,0.097459,0,0.029091,0.203551,0.392724,0.214004,0.076425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.864531,0.911112,0.705517,0.591307,0.606443,0.097464,0,0.020176,0.19795,0.385801,0.214254,0.076243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.90061,1.546066,1.191775,0.370694,1.189808,0.134472,0,0.043824,0.265843,0.657684,0.358607,0.130216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.201522,1.343182,1.038634,0.718243,0.624859,0.008147,0,0,1.053939,0.571002,0.31023,0.114242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.750332,1.590437,1.218241,0.182406,0.480403,0.029984,0,0,0.592672,0.674741,0.354536,0.135448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.427675,1.183054,0.699087,0.223803,0.569814,0.088342,0,0,1.992564,0.49699,0.263693,0.100181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.346411,1.321745,0.535787,0.555103,0.742859,0.132038,0,0.014458,0.382415,0.5448,0.297738,0.110644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.407131,1.323815,0.508707,0.570856,0.752804,0.138935,0,0.057653,0.411438,0.539294,0.299971,0.110197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.390282,1.300682,0.492777,0.566908,0.744021,0.139303,0,0.068328,0.416262,0.526884,0.295466,0.107888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.282814,1.237944,0.465031,0.539424,0.708067,0.13429,0,0.069875,0.402861,0.498939,0.282697,0.102857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.283694,1.237099,0.462307,0.537806,0.706576,0.135189,0,0.071985,0.406382,0.497175,0.283618,0.10297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.311981,1.247727,0.47428,0.549635,0.71868,0.135742,0,0.073367,0.409354,0.502194,0.284867,0.103375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.872019,1.027324,0.561529,0.464383,0.600577,0.110391,0,0.030696,0.338291,0.417705,0.234672,0.085212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.224872,1.320714,0.969208,0.820168,0.976201,0.138262,0,0,0.229342,0.558027,0.306721,0.109285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.281233,1.34784,1.021442,0.821586,0.965754,0.144711,0,0,0.219539,0.60724,0.316655,0.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017033,1.702109,0,1.211181,1.270156,0.266881,0,0,0.154762,1.155263,0.530086,0.190529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.289201,0.601821,0.554232,0.223931,0.287636,0.18715,0,0,0.057906,0.800499,0.24413,0.115895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.467459,0.439988,0.355312,0.169497,0.217279,0.097727,0,0,0.10204,0.491393,0.060099,0.040007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.663473,0.258932,0.255568,0,0.058358,0.095265,0,0,0.086556,0.497724,0.048868,0.029654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120696,0.515835,0.455701,0.08742,0.505641,0.044827,0,0,0,0.277739,0.066906,0.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.478244,0.577192,0.46368,0.3272,0.277834,0,0,0,0.465017,0.263578,0.117923,0.049732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.099118,0.990081,0.776156,0.113671,0.310174,0.011693,0,0,0.351912,0.434254,0.209237,0.084904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.898624,0.728832,0.438547,0.149666,0.366579,0.057124,0,0,1.244784,0.310308,0.160297,0.062439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.487558,0.830699,0.347704,0.360301,0.480892,0.084006,0,0.014483,0.233736,0.342937,0.189151,0.070932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.522951,0.830827,0.337981,0.373201,0.488435,0.087858,0,0.038619,0.252459,0.338828,0.190935,0.070307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.752072,0.947831,0.383138,0.429867,0.559689,0.102458,0,0.052262,0.298316,0.38367,0.219775,0.080123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.762214,0.9477,0.388361,0.435636,0.56412,0.102921,0,0.055565,0.302152,0.383134,0.219999,0.079799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.205021,1.182148,0.491086,0.548505,0.707827,0.128622,9.30E-05,0.07114,0.379375,0.478081,0.27505,0.099452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.813669,1.513733,0.620695,0.693098,0.899027,0.16715,0.000173,0.092953,0.493215,0.608471,0.35709,0.128727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.517408,1.253028,0.708981,0.588525,0.754729,0.136134,0,0.042823,0.415378,0.50967,0.294029,0.106094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.579684,1.649815,1.212469,1.01943,1.222046,0.178223,0,0,0.300397,0.689236,0.399073,0.141226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.236257,1.587656,1.214002,0.933125,1.068714,0.18426,0,0,0.268925,0.742658,0.39775,0.139054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15975,2.226319,0,1.264384,1.426619,0.310787,0,0,0.199857,1.31059,0.617279,0.217216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.868533,1.61843,1.29885,0.513903,0.6694,0.347587,0,0,0.224297,1.53977,0.536634,0.201794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.300892,1.671926,1.222086,0.644088,0.888093,0.209201,0,0,0.523862,1.005529,0.32459,0.111733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.488955,1.331002,0.975954,0.678995,0.858643,0.141069,0,0,0.425836,0.694291,0.235032,0.079422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564634,1.907488,1.398485,0.993375,1.256974,0.186107,0,0,0.426491,0.961831,0.327387,0.109627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75658,1.217149,0.876799,0.649407,0.814848,0.113059,0,0,0.373857,0.581947,0.207309,0.069044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.854393,1.176154,0.84357,0.649465,0.808723,0.108612,0,0.009155,0.373146,0.5359,0.208917,0.070365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.252659,1.310342,0.963654,0.786596,0.964158,0.121736,0,0.010169,0.253938,0.574486,0.249031,0.08683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.926422,1.35789,1.016231,0.840871,1.028511,0.133496,0,0.026306,0.257733,0.581221,0.280571,0.099148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.838326,0.964581,0.73128,0.604433,0.406362,0.10011,0,0.015691,0.185555,0.405153,0.207073,0.075434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.637893,0.959547,0.729721,0.60178,0.590949,0.103302,0,0.005985,0.185638,0.400958,0.215301,0.077726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.294048,1.698792,1.282262,0.171878,1.271206,0.140404,0,0.025898,0.233801,0.711498,0.377357,0.139655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.805827,1.374487,1.04224,0.661335,0.498587,0,0,0,0.967367,0.576075,0.303123,0.114159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.441325,1.683013,1.260847,0,0.270257,0,0,0,0.48658,0.702881,0.354586,0.140111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.180079,1.186888,0.629322,0.060046,0.461884,0.023905,0,0,1.930121,0.488928,0.251225,0.098402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.208666,1.289577,0.394135,0.446703,0.638913,0.12439,0,0,0.371257,0.519502,0.277128,0.105328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.266399,1.2833,0.361742,0.463611,0.64771,0.133876,0,0.035049,0.405942,0.50964,0.279157,0.104373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.444439,1.35976,0.38901,0.510563,0.701829,0.145239,0,0.060009,0.443535,0.538757,0.295608,0.109651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.764766,1.525897,0.446247,0.584552,0.797845,0.165013,0,0.077927,0.505119,0.603448,0.333353,0.123033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.754912,1.510839,0.460037,0.593425,0.802892,0.163589,0,0.081631,0.501338,0.5991,0.330612,0.121625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.743938,1.496613,0.477734,0.604109,0.80984,0.161613,0,0.083056,0.495432,0.59565,0.328006,0.120408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.771164,1.507349,0.498115,0.619442,0.825998,0.163,0,0.085186,0.499068,0.60071,0.332552,0.121817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77892,1.561852,0.786853,0.629082,0.824102,0.155476,0,0,0.271011,0.63592,0.344642,0.126542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.452985,1.568663,1.106209,0.587211,0.999317,0.136068,0,0,0.129364,0.672789,0.349741,0.126454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.954244,0,0,0.616747,0.352281,0,0,0,1.744643,0.670128,0.308356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.655498,0,0,0,0.705956,0,0,0,3.417515,0.196867,0.432965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.082094,0.293973,0,0,0.465979,0,0,0,2.660514,0,0.109039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.348005,0,0,0,2.711741,0,0.093854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.402637,0,0,0,2.560163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.361243,0,0,0,2.623157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.153709,0,0,0,1.595891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.384927,0.213076,0.069384,0.082898,0.113525,0.019324,0,0,0.055461,0.088583,0.040037,0.016387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.241222,0.67685,0.230376,0.281257,0.375721,0.068102,0,0.021412,0.197829,0.27604,0.141178,0.054012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.614868,0.875911,0.308665,0.373158,0.494424,0.092231,0,0.041959,0.269245,0.353844,0.191557,0.071339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.620966,0.870905,0.329027,0.38785,0.505931,0.092051,0,0.047264,0.270813,0.352944,0.192555,0.070893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.612608,0.865453,0.336651,0.390397,0.507606,0.092735,0,0.049822,0.273314,0.349668,0.195227,0.071318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.837201,0.987079,0.389368,0.446439,0.5806,0.107146,0,0.058662,0.315897,0.397495,0.226579,0.082336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.062582,1.109014,0.442033,0.502666,0.653662,0.121353,0,0.067029,0.358115,0.445694,0.257417,0.093236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.164273,1.215984,0.669878,0.544148,0.687065,0.127667,0,0,0.240485,0.501631,0.28091,0.101961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.337508,1.27778,1.007077,0.636981,0.825052,0.154199,0,0,0.131737,0.680584,0.360402,0.12988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.198564,0,0,0,0.671146,0,0,0,2.582819,0.43302,0.479251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.960614,0,0,0,0.875535,0,0,0,2.81831,0,0.28834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.573507,0,0,0,1.920721,0,0.115772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.362365,0,0,0,1.859051,0,0.021385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.408151,0.436954,0.348765,0,0,0,0,0,0.143231,0.266166,0.014283,0.013249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963242,0.521384,0.211644,0.170121,0.294286,0.018972,0,0,0.956656,0.234312,0.043882,0.037903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
